manifest_index,question_id,image,image_id,subset,issimple,data_source,question,ground_truth,baseline_prediction,selected_alpha,selected_score,post_prediction,baseline_correct,post_correct,repair,break_case,hook_calls,score_alpha_0,score_alpha_1p5,score_alpha_2,score_alpha_4,baseline_expected_numeral,post_expected_numeral,baseline_entropy,post_entropy,baseline_top1_prob,post_top1_prob,baseline_conditional_margin,post_conditional_margin,feature__baseline_best_numeral,feature__baseline_entropy,feature__baseline_entropy_norm,feature__baseline_expected_numeral,feature__baseline_top1_prob,feature__baseline_conditional_margin,feature__baseline_vocab_numeral_mass,feature__baseline_numprob_0,feature__baseline_numprob_1,feature__baseline_numprob_2,feature__baseline_numprob_3,feature__baseline_numprob_4,feature__baseline_numprob_5,feature__baseline_numprob_6,feature__baseline_numprob_7,feature__baseline_numprob_8,feature__baseline_numprob_9,feature__baseline_numprob_10,feature__baseline_numprob_11,feature__baseline_numprob_12,feature__baseline_numprob_13,feature__baseline_numprob_14,feature__baseline_numprob_15,feature__geom_top2_prob,feature__geom_expected_minus_pred,feature__geom_p_down1,feature__geom_p_up1,feature__geom_p_down2,feature__geom_p_up2,feature__geom_local_asymmetry,feature__geom_up_mass,feature__geom_down_mass,feature__geom_signed_tail_mass,feature__geom_up_distance_mass,feature__geom_down_distance_mass,feature__geom_signed_distance_mass,feature__geom_up_boundary_gap,feature__geom_down_boundary_gap,feature__geom_up_down_logratio
21,30110955,VG_100K_2/2397861.jpg,92397861,simple,True,imported_genome,How many mirrors are shown?,1,1,0.0,0.1061806479683772,1,True,True,False,False,1,0.1061806479683772,-0.14244171972196673,0.013626248804171771,0.05108684781838643,1.0537578976754831,1.037660785170188,0.21014961982683075,0.16098169575310384,0.9464333754404491,0.9625201376315398,0.8930392581005698,0.9251991817727968,1.0,0.21014961982683075,0.07579545359221743,1.0537578976754831,0.9464333754404491,0.8930392581005698,0.8924468144113327,5.4627692875872815e-06,0.9464333754404491,0.05339411733987926,0.0001499730868060669,1.0864013969908189e-05,2.2772210382613603e-06,1.66605050215811e-06,7.869865323968628e-07,3.0818835420547444e-07,1.54966836457406e-07,1.0650704526532911e-07,2.895161657476091e-07,3.71746115361911e-07,5.700911319605681e-08,1.284720197754896e-07,6.06858851050235e-08,0.05339411733987926,0.05375789767548311,5.4627692875872815e-06,0.05339411733987926,0.0,0.0001499730868060669,0.05338865457059167,0.05356116179026316,5.4627692875872815e-06,0.053555699020975574,0.053763360444771174,5.4627692875872815e-06,0.053757897675483585,0.8930392581005698,0.9464279126711616,9.187499816961408
22,30157935,VG_100K/2320539.jpg,92320539,simple,True,imported_genome,How many bottles are on the shelf?,2,3,1.0,0.030225512635913748,3,False,False,False,False,0,-0.30653613352423814,0.030225512635913748,-0.0038573267078830277,-0.0015792160271837878,2.6806177765120243,2.6806177765120243,0.6352357100151802,0.6352357100151802,0.6785226625455654,0.6785226625455654,0.35801125148226187,0.35801125148226187,3.0,0.6352357100151802,0.22911285215862004,2.6806177765120243,0.6785226625455654,0.35801125148226187,0.9701655549864299,4.7240815384346075e-06,1.8684104929841545e-05,0.3205114110633035,0.6785226625455654,0.0007944683578195695,8.373634885312041e-05,5.0788662911810334e-05,7.788693716938922e-06,3.246810593500467e-06,9.902212842861703e-07,4.3940803128702034e-07,3.422113188541958e-07,3.21477783174259e-07,9.804518439157912e-08,1.7207465745897207e-07,1.2589250874262382e-07,0.3205114110633035,-0.31938222348797574,0.3205114110633035,0.0007944683578195695,1.8684104929841545e-05,8.373634885312041e-05,-0.31971694270548395,0.0009425182046631346,0.3205348192497718,-0.31959230104510866,0.001180728029801503,0.32056295151777847,-0.31938222348797696,0.6777281941877458,0.35801125148226187,-5.999999998744417
23,30140612,VG_100K/2349551.jpg,92349551,simple,True,imported_genome,How many dogs are in the picture?,1,1,1.0,0.05286889492431609,1,True,True,False,False,0,0.05286889492431609,-0.02893764483148907,0.02133556030115514,0.03098539851357866,1.000047744242229,1.000047744242229,0.00045759501236193226,0.00045759501236193226,0.9999631977961598,0.9999631977961598,0.9999388978592246,0.9999388978592246,1.0,0.00045759501236193226,0.00016504251376752091,1.000047744242229,0.9999631977961598,0.9999388978592246,0.9693292678134586,4.784941289263344e-06,0.9999631977961598,2.4299936935183974e-05,3.2886388477549488e-06,1.994660289885404e-06,6.475713846530175e-07,6.083370178472546e-07,3.6897505276251135e-07,1.6373168715038893e-07,8.763925675794158e-08,1.197886612730266e-07,1.4449270676516826e-07,1.8553230801248482e-07,2.672846317381644e-08,4.6909913766598384e-08,3.4320026064182605e-08,2.4299936935183974e-05,4.774424222908635e-05,4.784941289263344e-06,2.4299936935183974e-05,0.0,3.2886388477549488e-06,1.951499564592063e-05,3.201726255105072e-05,4.784941289263344e-06,2.7232321261787375e-05,5.252918351808613e-05,4.784941289263344e-06,4.7744242228822784e-05,0.9999388978592246,0.9999584128548705,1.6249998321634112
24,30107283,VG_100K_2/2403517.jpg,92403517,simple,True,imported_genome,How many chairs are there?,1,1,0.0,0.17302186911969455,1,True,True,False,False,1,0.17302186911969455,-0.1827859482460934,-0.04843268219082679,-0.19829414622313185,1.001743634070015,1.0015492695749426,0.012835482990151153,0.011576028781201644,0.9982768552337027,0.998474260810691,0.996576171021435,0.996973115473809,1.0,0.012835482990151153,0.004629421914326428,1.001743634070015,0.9982768552337027,0.996576171021435,0.8786542726326081,4.2155746929806135e-06,0.9982768552337027,0.0017006842122676764,1.2984884197191343e-05,3.283092871989299e-06,6.073111154862727e-07,7.325570383091408e-07,2.5316493817481547e-07,7.721094378511939e-08,4.3993469650025825e-08,3.88241007000972e-08,9.313417597995388e-08,6.813841873600117e-08,1.72280902519851e-08,3.023624002727877e-08,1.5203736284824712e-08,0.0017006842122676764,0.0017436340700149877,4.2155746929806135e-06,0.0017006842122676764,0.0,1.2984884197191343e-05,0.0016964686375746958,0.0017189291916042428,4.2155746929806135e-06,0.0017147136169112622,0.0017478496447078248,4.2155746929806135e-06,0.0017436340700148442,0.996576171021435,0.9982726396590097,5.999999763372446
25,30108986,VG_100K_2/2400927.jpg,92400927,simple,True,imported_genome,How many roses are pictured?,1,1,0.0,0.18600227836750247,1,True,True,False,False,1,0.18600227836750247,-0.21165725500951177,-0.07111865519526726,-0.26922643041662936,1.0066556515444538,1.0039949766641678,0.03898074157718148,0.024286633573704555,0.9938299866922458,0.9965611733575016,0.9879204575759939,0.9933893375923922,1.0,0.03898074157718148,0.01405933064089349,1.0066556515444538,0.9938299866922458,0.9879204575759939,0.8486973317392881,6.500125155865474e-06,0.9938299866922458,0.0059095291162518625,0.0001574836166310227,3.513934459963402e-05,1.8808735787621173e-05,2.4150894807069912e-05,1.0067590786318363e-05,2.5454855851403247e-06,1.6434890170892911e-06,6.435995464736883e-07,1.20240225090468e-06,1.3625002505767078e-06,3.236221755347466e-07,3.9036285751343786e-07,2.2242205162404142e-07,0.0059095291162518625,0.0066556515444538,6.500125155865474e-06,0.0059095291162518625,0.0,0.0001574836166310227,0.005903028991095997,0.006163513182598386,6.500125155865474e-06,0.006157013057442521,0.006662151669609733,6.500125155865474e-06,0.006655651544453868,0.9879204575759939,0.9938234865670899,6.812499846326038
26,30108806,VG_100K_2/2401198.jpg,92401198,simple,True,imported_genome,How many animals are in the picture?,1,1,1.0,0.08518388345619143,1,True,True,False,False,0,0.08518388345619143,-0.044837338129644785,0.03020410517351413,0.04438137248822385,1.0001762039766575,1.0001762039766575,0.0012719376742434771,0.0012719376742434771,0.9998854148035659,0.9998854148035659,0.9998006062872336,0.9998006062872336,1.0,0.0012719376742434771,0.0004587545437377266,1.0001762039766575,0.9998854148035659,0.9998006062872336,0.9527868424049473,2.2600704066919495e-06,0.9998854148035659,8.480851633232225e-05,1.1477584578711725e-05,7.888420827365166e-06,2.1231396629245823e-06,2.901987845696264e-06,1.3708019947678677e-06,5.714352881182615e-07,3.0586726862434144e-07,1.7427791630950926e-07,3.465930222854479e-07,1.7427791630950926e-07,3.223817293186104e-08,7.73353565688803e-08,7.26498441781441e-08,8.480851633232225e-05,0.00017620397665751852,2.2600704066919495e-06,8.480851633232225e-05,0.0,1.1477584578711725e-05,8.254844592563031e-05,0.00011232512602711383,2.2600704066919495e-06,0.00011006505562042188,0.0001784640470645671,2.2600704066919495e-06,0.00017620397665787515,0.9998006062872336,0.9998831547331591,3.6249995693272745
27,30166516,VG_100K_2/2416999.jpg,92416999,simple,True,imported_genome,How many dogs are there?,1,2,4.0,0.14854231233092346,2,False,False,False,False,1,0.011764717663759729,-0.006646792472230345,0.07056170935175482,0.14854231233092346,2.0236005453279398,2.5011765331721483,0.11568675720645258,0.6995200958854008,0.9763688965722375,0.49961828792763524,0.9534069010009395,0.0,2.0,0.11568675720645258,0.04172517772956867,2.0236005453279398,0.9763688965722375,0.9534069010009395,0.9563769196682017,9.793127408132945e-07,0.0002890488664216378,0.9763688965722375,0.02296199557129792,0.0002890488664216378,5.022916136796895e-05,2.0938629654609246e-05,8.72851944712072e-06,5.29411465857668e-06,1.9475959420947306e-06,7.626895294171975e-07,7.626895294171975e-07,6.730711473443795e-07,2.3260716434859183e-07,2.8057779786930895e-07,1.811546417427023e-07,0.02296199557129792,0.02360054532793976,0.0002890488664216378,0.02296199557129792,9.793127408132945e-07,0.0002890488664216378,0.02267294670487628,0.02334107524860007,0.0002900281791624511,0.02305104706943762,0.023891552819843728,0.0002910074919032644,0.023600545327940464,0.9534069010009395,0.9760798477058158,4.374999996583927
28,30137107,VG_100K/2355509.jpg,92355509,simple,True,imported_genome,How many cats are there?,1,1,1.0,0.048965887877167526,1,True,True,False,False,0,0.048965887877167526,-0.02114863011181895,0.027290508034993964,0.04856876568787673,1.0001175473191393,1.0001175473191393,0.00128407111460858,0.00128407111460858,0.999883544219141,0.999883544219141,0.9997987358614684,0.9997987358614684,1.0,0.00128407111460858,0.00046313075729864054,1.0001175473191393,0.999883544219141,0.9997987358614684,0.9726395217653341,1.669975578063846e-05,0.999883544219141,8.480835767265246e-05,7.88840606971702e-06,2.7261601902662793e-06,1.2097262512807864e-06,1.5533192538789111e-06,5.368127699403175e-07,2.3820922267818945e-07,1.537994336037066e-07,1.9748238181933801e-07,1.637186448558509e-07,1.537994336037066e-07,3.223811262072611e-08,4.993136559776004e-08,4.406427548184226e-08,8.480835767265246e-05,0.00011754731913926619,1.669975578063846e-05,8.480835767265246e-05,0.0,7.88840606971702e-06,6.8108601892014e-05,9.97560250779969e-05,1.669975578063846e-05,8.305626929735845e-05,0.00013424707492016061,1.669975578063846e-05,0.00011754731913952216,0.9997987358614684,0.9998668444633604,1.6249999519101774
29,30110754,VG_100K_2/2398198.jpg,92398198,simple,True,imported_genome,How many cakes are here?,1,1,0.0,0.1277711466671359,1,True,True,False,False,1,0.1277711466671359,-0.12174714615316626,0.031195458016111823,0.0014472439488131972,1.018719826073583,1.011821485577433,0.09258356333335252,0.06323127667883126,0.9817922381541001,0.9887677589919108,0.9638100860563075,0.9777835413801441,1.0,0.09258356333335252,0.03339246192221424,1.018719826073583,0.9817922381541001,0.9638100860563075,0.8792350177878916,1.7455154552275157e-05,0.9817922381541001,0.017982152097792605,0.00012116278776442013,1.7455154552275157e-05,1.1269894815247566e-05,1.7455154552275157e-05,1.3594088033944288e-05,8.77700290724717e-06,4.69799111424845e-06,3.658799158639195e-06,3.4371237238366147e-06,3.2288789246782133e-06,8.690409730657547e-07,1.432806337403447e-06,1.115870697559476e-06,0.017982152097792605,0.018719826073583024,1.7455154552275157e-05,0.017982152097792605,0.0,0.00012116278776442013,0.01796469694324033,0.018190306691347444,1.7455154552275157e-05,0.018172851536795168,0.01873728122813547,1.7455154552275157e-05,0.018719826073583194,0.9638100860563075,0.9817747829995478,6.937499942765945
30,30107825,VG_100K_2/2402682.jpg,92402682,simple,True,imported_genome,How many vases are there?,3,3,1.0,0.021950937757450065,3,True,True,False,False,0,0.008853166473207455,-0.030741572988495128,0.021950937757450065,-0.038964794774864184,3.002637355900185,3.002637355900185,0.018809950803605452,0.018809950803605452,0.9973953673038538,0.9973953673038538,0.9949230713661524,0.9949230713661524,3.0,0.018809950803605452,0.00678425568593174,3.002637355900185,0.9973953673038538,0.9949230713661524,0.9469633020792401,2.529413911336394e-07,3.4917481986313395e-06,4.5281679621022744e-05,0.9973953673038538,0.00247229593770137,5.814282754370454e-05,1.4700809015095336e-05,4.483493435716277e-06,2.554617554464971e-06,1.2067158877742997e-06,7.31910183497462e-07,3.051055573160197e-07,4.725567314527045e-07,1.7384390628862423e-07,2.6925470929273415e-07,2.6925470929273415e-07,0.00247229593770137,0.002637355900184879,4.5281679621022744e-05,0.00247229593770137,3.4917481986313395e-06,5.814282754370454e-05,0.0024270142580803474,0.002555606326935266,4.9026369210787724e-05,0.0025065799577244784,0.0026903799003786047,5.302400019168634e-05,0.002637355900186918,0.9949230713661524,0.9973500856242328,3.999999978320496
31,30154316,VG_100K/2326657.jpg,92326657,simple,True,imported_genome,How many clocks are there?,1,1,4.0,0.18953620074368147,1,True,True,False,False,1,0.08195050353772987,-0.0017121514409918653,0.08363703750579445,0.18953620074368147,1.0009066277331917,1.0007513814946498,0.006646898550839589,0.005782094302018782,0.9992257315582429,0.9993316495071652,0.9985161070350178,0.9987053416818146,1.0,0.006646898550839589,0.002397361894147078,1.0009066277331917,0.9992257315582429,0.9985161070350178,0.9652229734131623,4.219581656579468e-06,0.9992257315582429,0.0007096245232251241,3.533012465332211e-05,7.883216371959751e-06,4.219581656579468e-06,6.139455083603574e-06,2.121738902755091e-06,8.308848926579513e-07,4.4474063457894286e-07,5.710582786331977e-07,1.0668773205146752e-06,1.1356849960330048e-06,1.7416293491292416e-07,2.5340557504301327e-07,2.5340557504301327e-07,0.0007096245232251241,0.0009066277331917227,4.219581656579468e-06,0.0007096245232251241,0.0,3.533012465332211e-05,0.0007054049415685447,0.0007700488601007609,4.219581656579468e-06,0.0007658292784441814,0.0009108473148480761,4.219581656579468e-06,0.0009066277331914967,0.9985161070350178,0.9992215119765864,5.124999764418906
32,30127340,VG_100K/2372044.jpg,92372044,simple,True,imported_genome,How many pizzas are there?,1,1,1.0,0.06413538485281775,1,True,True,False,False,0,0.06413538485281775,-0.06399228305540348,-0.011092370013485798,-0.08194885591446359,1.0004142692934563,1.0004142692934563,0.0027848657349773954,0.0027848657349773954,0.9997448064200458,0.9997448064200458,0.9996214281093488,0.9996214281093488,1.0,0.0027848657349773954,0.0010044279963483717,1.0004142692934563,0.9997448064200458,0.9996214281093488,0.942634572456285,4.5388343991879096e-05,0.9997448064200458,0.00012337831069697325,2.752942222465837e-05,2.752942222465837e-05,6.538810916025565e-06,8.93749485018513e-06,5.42086464766105e-06,3.088715571428313e-06,1.6532703090515679e-06,1.759897083078811e-06,1.4590059268730854e-06,1.2875682113180646e-06,3.9268611799212964e-07,5.042189562823358e-07,3.2554822612069984e-07,0.00012337831069697325,0.00041426929345633745,4.5388343991879096e-05,0.00012337831069697325,0.0,2.752942222465837e-05,7.798996670509415e-05,0.00020980523596230677,4.5388343991879096e-05,0.00016441689197042766,0.00045965763744787463,4.5388343991879096e-05,0.00041426929345599555,0.9996214281093488,0.9996994180760539,0.9999999860730643
33,30129228,VG_100K/2368866.jpg,92368866,simple,True,imported_genome,How many TV remotes are in the photo?,1,1,4.0,0.18106682967458695,1,True,True,False,False,1,0.0878306651576658,-0.08077824808421467,0.06072436304801004,0.18106682967458695,1.042253466519633,1.3776750844698058,0.1753343383099957,0.6635573529421507,0.9578450595433482,0.622419547549394,0.9157602847406834,0.24490300875622123,1.0,0.1753343383099957,0.06323849509434465,1.042253466519633,0.9578450595433482,0.9157602847406834,0.9220591445909676,5.528636995821845e-06,0.9578450595433482,0.042084774802664815,4.927620516202615e-05,6.6688091824282455e-06,2.033871888462702e-06,2.779973264637621e-06,1.1588652697490951e-06,5.474091925626661e-07,2.930070263955197e-07,2.143685199021434e-07,6.202958797469456e-07,6.202958797469456e-07,1.0779126112968985e-07,1.7771774502011158e-07,1.3840671898734714e-07,0.042084774802664815,0.04225346651963302,5.528636995821845e-06,0.042084774802664815,0.0,4.927620516202615e-05,0.04207924616566899,0.04214941181965561,5.528636995821845e-06,0.04214388318265979,0.042258995156629245,5.528636995821845e-06,0.04225346651963342,0.9157602847406834,0.9578395309063523,8.93749981914737
34,30126430,VG_100K/2373536.jpg,92373536,simple,True,imported_genome,How many wheels are there?,2,6,4.0,67.45717008602324,6,False,False,False,False,1,38.12073734809135,-216.9386030675728,-221.34313147127634,67.45717008602324,7.245704169627713,8.783307697214372,1.5308947319872552,1.8606821708588694,0.472596267336183,0.31539843320352373,0.18595214153103984,0.06976588644512527,6.0,1.5308947319872552,0.552153559490263,7.245704169627713,0.472596267336183,0.18595214153103984,0.9039404569166436,2.7278036062824073e-06,5.478940005318976e-05,0.0009123254190449107,0.0019313929272742412,0.03879306395395029,0.02076443082861998,0.472596267336183,0.026662056947002553,0.28664412580514315,0.018324545890189215,0.0821249170349693,0.0036083170285932877,0.01617135498936126,0.0019313929272742412,0.023529182672263848,0.005949109036471236,0.28664412580514315,1.2457041696277127,0.02076443082861998,0.026662056947002553,0.03879306395395029,0.28664412580514315,0.005897626118382574,0.46494500233126806,0.062458730332548895,0.40248627199871917,1.353788522644139,0.10808435301642656,1.2457041696277125,0.4459342103891804,0.451831836507563,0.2499999999893472
35,30112290,VG_100K_2/2395738.jpg,92395738,simple,True,imported_genome,How many people are on the bench?,1,1,1.0,0.0859786616563899,1,True,True,False,False,0,0.0859786616563899,-0.09285523033447375,-0.019461367285537184,-0.11130555581916819,1.0003472694144055,1.0003472694144055,0.0033898916513691022,0.0033898916513691022,0.9996561867154491,0.9996561867154491,0.9993950179823101,0.9993950179823101,1.0,0.0033898916513691022,0.0012226449686452757,1.0003472694144055,0.9996561867154491,0.9993950179823101,0.9312901434351062,4.5384320663514836e-05,0.9996561867154491,0.0002611687331389646,2.1438035100317303e-05,4.783472205201459e-06,2.122652923905759e-06,3.2876291620295722e-06,1.2874540782775103e-06,8.312428284834544e-07,4.179751431233636e-07,8.312428284834544e-07,1.1361742362998081e-06,5.366907073140954e-07,1.5376446207577663e-07,2.2372597219364103e-07,2.1017110076935082e-07,0.0002611687331389646,0.0003472694144055488,4.5384320663514836e-05,0.0002611687331389646,0.0,2.1438035100317303e-05,0.0002157844124754498,0.00029842896388743915,4.5384320663514836e-05,0.00025304464322392433,0.0003926537350690124,4.5384320663514836e-05,0.0003472694144054976,0.9993950179823101,0.9996108023947856,1.749999981794901
36,30137874,VG_100K/2354187.jpg,92354187,simple,True,imported_genome,How many balls are on the picture?,1,1,0.0,0.13790001949003283,1,True,True,False,False,1,0.13790001949003283,-0.1374657781763363,-0.0027190703481033713,-0.03625617542831551,1.0125559774999204,1.005337791886546,0.0676298509040845,0.033335525875366916,0.9875073480035285,0.9947222676779024,0.9750764650414113,0.9895024442761872,1.0,0.0676298509040845,0.02439231262884567,1.0125559774999204,0.9875073480035285,0.9750764650414113,0.8987982784288882,1.0003541864611333e-05,0.9875073480035285,0.012430882962117187,3.9564775575485795e-05,6.067454846605659e-06,1.969814186535905e-06,1.6330333180431036e-06,7.71390318955242e-07,3.0208078926688337e-07,2.3526075523187682e-07,1.2592600791987088e-07,4.980470227341936e-07,3.878794113117718e-07,6.740333488688377e-08,8.654759516427431e-08,5.5879327283691466e-08,0.012430882962117187,0.012555977499920434,1.0003541864611333e-05,0.012430882962117187,0.0,3.9564775575485795e-05,0.012420879420252575,0.012482648454606613,1.0003541864611333e-05,0.012472644912742002,0.01256598104178559,1.0003541864611333e-05,0.012555977499920977,0.9750764650414113,0.9874973444616638,7.124999900115856
